,id,title,description,price,link,image_link,brand,color,shipping,size,custom_label_0,custom_label_1,custom_label_2,category
1246,139390,Disinfectant Spray with 365 Days Non-Stop Protection,Disinfectant Spray with 365 Days Non-Stop Protection,1998.00 ,https://www.ezmall.com/electronics-appliances/health-appliances/-health-essential-kit/disinfectant-spray-with-365-days-non-stop-protection/1020655,https://cdn.ezmall.com/0/images/product/139390/01_Disinfectant_Spray_with_365_Days_Non_Stop_Protection_367X477.jpg,NanoGard,no color,51.00 INR,"2,5",Electronics & Appliances,Health Appliances,Health Essential Kit,Health & Beauty
1247,139391,Seasoning Combo - Pizza Seasoning + Pasta Seasoning + Piri Piri Seasoning + Oregano + Chilli Flakes,Seasoning Combo - Pizza Seasoning + Pasta Seasoning + Piri Piri Seasoning + Oregano + Chilli Flakes,665.00 ,https://www.ezmall.com/home-kitchen/grocery/grocery-combo/seasoning-combo-pizza-seasoning-pasta-seasoning-piri-piri-seasoning-oregano-chilli-flakes/1020661,https://cdn.ezmall.com/0/images/product/139391/01_5_Pc_Seasoning_Combo_Pizza_Pasta_Piri_Pir_367X477.jpg,La Nature,no color,51.00 INR,no size,Home & Kitchen,Grocery,Grocery Combo,"Food, Beverages & Tobacco"
1248,139392,5 Pc Spices Combo Lakadong Turmeric + Garlic Powder  + Cinnamon + Ginger Powder + Red Onion Powder,5 Pc Spices Combo Lakadong Turmeric + Garlic Powder  + Cinnamon + Ginger Powder + Red Onion Powder,755.00 ,https://www.ezmall.com/home-kitchen/grocery/grocery-combo/5-pc-spices-combo-lakadong-turmeric-garlic-powder-cinnamon-ginger-powder-red-onion-powder/1020663,https://cdn.ezmall.com/0/images/product/139392/01_Pc_Spice_Combo_Cinnamon_Powder_367X477.jpg,La Nature,no color,51.00 INR,no size,Home & Kitchen,Grocery,Grocery Combo,"Food, Beverages & Tobacco"
1249,139393,Pick Any 1 Printed Woollen Top,Pick Any 1 Printed Woollen Top,1499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-printed-woollen-top/1020665,https://cdn.ezmall.com/0/images/product/139393/10_Pick_Any_1_Printed_Woollen_Top_367X477.jpg,PPP,"BLUE,RED,OLIVE,MUSTARD",51.00 INR,no size,Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1250,139394,Set of 3 Chalk Board Painted Herb Pots,Set of 3 Chalk Board Painted Herb Pots,1499.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-3-chalk-board-painted-herb-pots/1020667,https://cdn.ezmall.com/0/images/product/139394/01_139394_Set_of_three_Chalk_Board_Painted_Herb_Pots_Green_367X477.jpg,GGG,"GREEN,YELLOW,RED",0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1251,139395,Pick Any 1 Womens Quilted Thermal Set,Pick Any 1 Womens Quilted Thermal Set,1599.00 ,https://www.ezmall.com/women/innerwear/lingeries/nighty-and-sleepwear/pick-any-1-womens-quilted-thermal-set/1020669,https://cdn.ezmall.com/0/images/product/139395/01_Pick_Any_1_Quilted_Thermal_Set_for_Women_367X477.jpg,Alfa,"GREY,WHITE",101.00 INR,"XXL,S,XL,M,L",Women,Innerwear,Lingeries,Apparel & Accessories
1252,139396,Pick Any 1 Mens Quilted Thermal Set,Pick Any 1 Mens Quilted Thermal Set,1599.00 ,https://www.ezmall.com/men/men's-winter-wear/thermals/pick-any-1-mens-quilted-thermal-set/1020671,https://cdn.ezmall.com/0/images/product/139396/01_Pick_Any_1_Mens_Quilted_Thermal_Set_367X477.jpg,Alfa,"GREY,WHITE",101.00 INR,"M,XL,L,S,XXL",Men,Men's Winter wear,Thermals,Apparel & Accessories
1253,139397,Pack of 2 Quilted Thermals For Men,Pack of 2 Quilted Thermals For Men,1599.00 ,https://www.ezmall.com/men/men's-winter-wear/thermals/pack-of-2-quilted-thermals-for-men/1020675,https://cdn.ezmall.com/0/images/product/139397/01_Pack_Of_2_Quilted_Thermals_For_Men_367X477.jpg,Alfa,no color,101.00 INR,"XXL,L,M,S,XL",Men,Men's Winter wear,Thermals,Apparel & Accessories
1254,139398,Handpainted Watercane,Handpainted Watercane,1999.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/handpainted-watercane/1020679,https://cdn.ezmall.com/0/images/product/139398/01_139398_Handpainted_Water_cane_Yellow_367X477.jpg,GGG,"YELLOW,GREEN,PINK",0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1255,139399,Set of 5 - 8 inches Oval Railing Planters,Set of 5 - 8 inches Oval Railing Planters,2599.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-5-8-inches-oval-railing-planters/1020681,https://cdn.ezmall.com/0/images/product/139399/01_139399_Set_of_Four_8_inches_Oval_Railing_Planters_367X477.jpg,GGG,MULTI,0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1256,139400,Pick Any 1 Jacket Style Woollen Kurta,Pick Any 1 Jacket Style Woollen Kurta,2499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-jacket-style-woollen-kurta/1020685,https://cdn.ezmall.com/0/images/product/139400/01_Pick_Any_1_Jacket_Style_Wollen_Kurta_367X477.jpg,PPP,"MUSTARD,GREY",101.00 INR,"40,44",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1257,139401,Set of 4 - 18 inches Flower embossed Rectangle Planters,Set of 4 - 18 inches Flower embossed Rectangle Planters,2499.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-4-18-inches-flower-embossed-rectangle-planters/1020691,https://cdn.ezmall.com/0/images/product/139401/01_139401_Set_of_Four_Flower_embossed_Rectangle_Planters_367X477.jpg,GGG,MULTI,0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1258,139402,Set of 3 Herb Pots,Set of 3 Herb Pots,1199.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-3-herb-pots/1020699,https://cdn.ezmall.com/0/images/product/139402/03_139402_Set_of_three_Herb_Pots_Blue_Green_Red_367X477.jpg,GGG,"RED,GREEN,BLUE",0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1259,139403,Pick Any 1 Stylish & Trendy Woollen Kurta,Pick Any 1 Stylish & Trendy Woollen Kurta,2499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-stylish-trendy-woollen-kurta/1020701,https://cdn.ezmall.com/0/images/product/139403/01_Pick_Any_1_Stylish_and_Trendy_Wollen_Kurta_367X477.jpg,PPP,"MAROON,BROWN",101.00 INR,"40,44",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1260,139406,Pack of 5 Single Bed Fleece Blanket + Free 5 Single Bed Fleece Blanket,Pack of 5 Single Bed Fleece Blanket + Free 5 Single Bed Fleece Blanket,4999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/blanket-quilts-dohar/pack-of-5-single-bed-fleece-blanket-free-5-single-bed-fleece-blanket/1020709,https://cdn.ezmall.com/0/images/product/139406/01_PO5_Single_Bed_Fleece_Blanket_5_Single_Bed_Fleece_Blanket_367X477.jpg,XTROMAC,no color,201.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
1261,139407,Set of 4 - 18 inches Handpainted Rectangle Planters,Set of 4 - 18 inches Handpainted Rectangle Planters,2499.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-4-18-inches-handpainted-rectangle-planters/1020723,https://cdn.ezmall.com/0/images/product/139407/01_139401_Set_of_Four_Handpainted_Rectangle_Planters_367X477.jpg,GGG,MULTI,0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1262,139412,Alfa Pack of 2 Quilted Thermals For Women,Alfa Pack of 2 Quilted Thermals For Women,1599.00 ,https://www.ezmall.com/women/innerwear/lingeries/nighty-and-sleepwear/alfa-pack-of-2-quilted-thermals-for-women/1020759,https://cdn.ezmall.com/0/images/product/139412/04_Pack_Of_2_Quilted_Thermals_For_Men_367X477.jpg,Alfa,no color,101.00 INR,"L,S,XL,XXL,M",Women,Innerwear,Lingeries,Apparel & Accessories
1263,139413,Pick Any 1 Woollen Kurta Palazzo with Stone Work,Pick Any 1 Woollen Kurta Palazzo with Stone Work,2999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-woollen-kurta-palazzo-with-stone-work/1020761,https://cdn.ezmall.com/0/images/product/139413/01_PA1_Woollen_Kurta_Palazzo_with_Stone_Work_367X477.jpg,PPP,"PINK,GREEN",101.00 INR,"40,44",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1264,139414,Threadstone 9 Pc Non-Stick + Stainless Steel Combo,Threadstone 9 Pc Non-Stick + Stainless Steel Combo,3999.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/threadstone-9-pc-non-stick-stainless-steel-combo/1020773,https://cdn.ezmall.com/0/images/product/139414/02_9_Pc_Non_Stick_and_Stainless_Steel_Combo_2_Color_Option_367X477.jpg,Threadstone,"BROWN,BLACK",201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1265,139415,2 Ltr. Electric Kettle + 500 ml Vacuum Insulated Steel Bottle Combo,2 Ltr. Electric Kettle + 500 ml Vacuum Insulated Steel Bottle Combo,2999.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/electric-kettle/2-ltr.-electric-kettle-500-ml-vacuum-insulated-steel-bottle-combo/1020789,https://cdn.ezmall.com/0/images/product/139415/01_2ltr_Electric_Kettle_500_ml_Insulated_Steel_Bottle_367X477.jpg,Modware Kasablanca,no color,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Electric Kettle,Home & Garden
1266,139416,Small Cycle Planter,Small Cycle Planter,1099.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/small-cycle-planter/1020807,https://cdn.ezmall.com/0/images/product/139416/02_Small_Cycle_Planter_Blue_367X477.jpg,GGG,RED,0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1267,139417,Oval Railing Planter Big,Oval Railing Planter Big,1099.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/oval-railing-planter-big/1020817,https://cdn.ezmall.com/0/images/product/139417/01_139417_Oval_Railing_Planter_Big_Purple_367X477.jpg,GGG,"PURPLE,GREEN,YELLOW",0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1268,139418,Set of 3 Butterfly Railing planters,Set of 3 Butterfly Railing planters,1599.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-3-butterfly-railing-planters/1020819,https://cdn.ezmall.com/0/images/product/139418/01_Set_of_Three_Butterfly_Railing_planters_367X477.jpg,GGG,MULTI,0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1269,139421,Set of 5 - 12 inches Polka Dot Oval Planters,Set of 5 - 12 inches Polka Dot Oval Planters,2599.00 ,https://www.ezmall.com/home-kitchen/home-improvement/gardening/pots-planters/set-of-5-12-inches-polka-dot-oval-planters/1020827,https://cdn.ezmall.com/0/images/product/139421/01_Set_of_Five_Polka_Dot_Oval_Planters_367X477.jpg,GGG,MULTI,0.00 INR,no size,Home & Kitchen,Home Improvement,Gardening,Home & Garden
1270,139423,Pack of 3 Mens Sweater,Pack of 3 Mens Sweater,2199.00 ,https://www.ezmall.com/men/men's-winter-wear/sweaters-sweatshirts/sweaters/pack-of-3-mens-sweater/1020835,https://cdn.ezmall.com/0/images/product/139423/01_Pack_Of_3_Mens_Sweater_367X477.jpg,SAG,no color,101.00 INR,no size,Men,Men's Winter wear,Sweaters & Sweatshirts,Apparel & Accessories
1271,139424,Pick Any 1 Bandhani Print Kurta Bottom Dupatta Set,Pick Any 1 Bandhani Print Kurta Bottom Dupatta Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-bandhani-print-kurta-bottom-dupatta-set/1020839,https://cdn.ezmall.com/0/images/product/139424/01_Pick_Any_1_Banshani_Print_Kurta_Bottom_Dupatta_Set_367X477.jpg,Varshika,"GREEN,ORANGE",51.00 INR,"S,L,XXL,M,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1272,139425,Pick Any 1 Printed Glamour Flared Kurta Dress,Pick Any 1 Printed Glamour Flared Kurta Dress,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-printed-glamour-flared-kurta-dress/1020841,https://cdn.ezmall.com/0/images/product/139425/01_Pick_Any_1_Printed_Glamour_Flared_Kurta_Dress_367X477.jpg,Varshika,"GREY,RED",51.00 INR,"XXL,XL,S,M,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1273,139426,Pick Any 1 Modern Traditions Kurta Palazzo Set,Pick Any 1 Modern Traditions Kurta Palazzo Set,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-modern-traditions-kurta-palazzo-set/1020843,https://cdn.ezmall.com/0/images/product/139426/01_Pick_Any_1_Modern_Traditions_Kurta_Palazzo_Set_367X477.jpg,Varshika,"GREY,BLACK",51.00 INR,"XL,L,S,XXL,M",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1274,139427,Pick Any 1 Foil Print Glamour Kurta Palazzo Set,Pick Any 1 Foil Print Glamour Kurta Palazzo Set ,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-foil-print-glamour-kurta-palazzo-set-/1020845,https://cdn.ezmall.com/0/images/product/139427/05_Pick_Any_1_Foil_Print_Glamour_Kurta_Palazzo_Set_367X477.jpg,Varshika,"BLUE,PLUM",51.00 INR,"M,XXL,XL,L,S",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1275,139429,Pick Any 1 Colour Fantasy Kurta Palazzo Set,Pick Any 1 Colour Fantasy Kurta Palazzo Set,1699.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-colour-fantasy-kurta-palazzo-set/1020851,https://cdn.ezmall.com/0/images/product/139429/01_Pick_Any_1_Colour_Fantasy_Kurta_Palazzo_Set_367X477.jpg,Varshika,"PINK,BLUE",51.00 INR,"S,M,L,XXL,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1276,139430,Pick Any 1 Foil Print Kurta Sharara Set,Pick Any 1 Foil Print Kurta Sharara Set,1699.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-foil-print-kurta-sharara-set/1020855,https://cdn.ezmall.com/0/images/product/139430/01_Pick_Any_1_Foil_Print_Kurta_Sharara_Set_367X477.jpg,Varshika,"GREEN,PLUM",51.00 INR,"XXL,S,L,M,XL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1277,139431,Pick Any 1 Warm & Cosy Sweatshirt,Pick Any 1 Warm & Cosy Sweatshirt,1899.00 ,https://www.ezmall.com/women/winter-wear/jackets-sweatshirts/pick-any-1-warm-cosy-sweatshirt/1020861,https://cdn.ezmall.com/0/images/product/139431/04_Pack_Any_1_Warm_and_Cozy_Sweatshirt_367X477.jpg,Amiee Collection,"WHITE,BROWN,BLACK,BEIGE",101.00 INR,"M,XL,S,L,XXL",Women,Winter Wear,Jackets & Sweatshirts,Apparel & Accessories
1278,139432,Alfa Pack of 2 Mens Woollen Pyjama,Alfa Pack of 2 Mens Woollen Pyjama,1599.00 ,https://www.ezmall.com/men/bottom-wear/trousers/alfa-pack-of-2-mens-woollen-pyjama/1020863,https://cdn.ezmall.com/0/images/product/139432/02_Pack_of_2_Mens_Woollen_Track_Pant_367X477.jpg,Alfa,"BLUE,BLACK,OLIVE",101.00 INR,"XL,L,M",Men,Bottom Wear,Trousers,Apparel & Accessories
1279,139433,Aluminum Pressure Cooker Combo 7 Ltr. + 5 Ltr. + 3 Ltr. with 2 Common Lids,Aluminum Pressure Cooker Combo 7 Ltr. + 5 Ltr. + 3 Ltr. with 2 Common Lids,3499.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/aluminum-pressure-cooker-combo-7-ltr.-5-ltr.-3-ltr.-with-2-common-lids/1020865,https://cdn.ezmall.com/0/images/product/139433/01_Aluminum_Pressure_Cooker_Combo_367X477.jpg,Shagun,no color,201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1280,139434,Pick Any 1 Woollen Fleece Sherpa Long Jacket,Pick Any 1 Woollen Fleece Sherpa Long Jacket,2499.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-woollen-fleece-sherpa-long-jacket/1020867,https://cdn.ezmall.com/0/images/product/139434/01_Pick_Any_1_Woollen_Fleece_Sherpa_Long_Jacket_367X477.jpg,Amiee Collection,"BROWN,BLACK,WHITE",101.00 INR,"S,XXL,M,XL,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1281,139440,"Kitchen Chef Roasting, Grilling & Toasting Combo Pack of 5 Combo","Kitchen Chef Roasting, Grilling & Toasting Combo Pack of 5 Combo",2800.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/kitchen-chef-roasting-grilling-toasting-combo-pack-of-5-combo/1021083,https://cdn.ezmall.com/0/images/product/139440/01_5_Pc_Non_Stick_Combo_367X477.jpg,Kitchen Chef,no color,201.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
1282,139441,Fancy Collection Pick Any 1 Kurta And Embroidery Jacket Set,Fancy Collection Pick Any 1 Kurta And Embroidery Jacket Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/fancy-collection-pick-any-1-kurta-and-embroidery-jacket-set/1021085,https://cdn.ezmall.com/0/images/product/139441/04_Fancy_Collection_Pick_Any_1_Kurta_And_Emdroidery_Jacket_Set_367X477.jpg,ALC,"BLUE,PINK",51.00 INR,"XL,M,S,L,XXL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1283,139442,Pick Any 1 Daily wear Kurta,Pick Any 1 Daily wear Kurta,1599.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/pick-any-1-daily-wear-kurta/1021087,https://cdn.ezmall.com/0/images/product/139442/01_Stripe_Collection_Pick-_Any_1_Daily_Wear_Kurta_367X477.jpg,ALC,"BLUE,BLACK",51.00 INR,"M,XL,S,XXL,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1284,139443,Beauteous Collection Pick Any 1 Kurta And Embroidery Jacket Set,ALC Beauteous Collection Pick Any 1 Kurta And Embroidery Jacket Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/beauteous-collection-pick-any-1-kurta-and-embroidery-jacket-set/1021089,https://cdn.ezmall.com/0/images/product/139443/04_Beauteous_Collection_Pick_Any_1_Kurta_And_Embroidery_Jacket_Set_367X477.jpg,ALC,"BLACK,YELLOW",51.00 INR,"XL,L,M,XXL,S",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1285,139446,Glorious Collection Pick Any 1 Kurta And Embroidery Jacket Set,Glorious Collection Pick Any 1 Kurta And Embroidery Jacket Set,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/glorious-collection-pick-any-1-kurta-and-embroidery-jacket-set/1021101,https://cdn.ezmall.com/0/images/product/139446/04_Glorious_Collection_Pick_Any_1_Kurta_and_Embroidery_Jacket_Set_367X477.jpg,ALC,"BLUE,YELLOW",51.00 INR,"M,S,XL,XXL,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1286,139448,Classic Collection Pick Any 1 Festive Kurta,Classic Collection Pick Any 1 Festive Kurta,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/classic-collection-pick-any-1-festive-kurta/1021107,https://cdn.ezmall.com/0/images/product/139448/01_Classic_Collection_Pick_Any_1_Festive_Kurta_367X477.jpg,ALC,"BLUE,GREEN",51.00 INR,"XL,XXL,S,L,M",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1287,139453,Desirable Collection Pick Any 1 Festive Kurta,Desirable Collection Pick Any 1 Festive Kurta,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/desirable-collection-pick-any-1-festive-kurta/1021131,https://cdn.ezmall.com/0/images/product/139453/01_Desirable_Collection_Pick_Any_1_Festive_Kurta_367X477.jpg,ALC,"GREEN,BLACK",51.00 INR,"M,XXL,XL,S,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
1288,139455,Pick Any 1 Heavy Mink Blanket,Pick Any 1 Heavy Mink Blanket,1999.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/blanket-quilts-dohar/pick-any-1-heavy-mink-blanket/1021145,https://cdn.ezmall.com/0/images/product/139455/01_Heavy_Mink_Double_Bed_Blankets_367X477.jpg,Home Aid,"MAROON,LIGHT BROWN",201.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
1289,139458,Radiant Collection Pick Any 1 Gold Foil Print Kurta,Radiant Collection Pick Any 1 Gold Foil Print Kurta,1999.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/radiant-collection-pick-any-1-gold-foil-print-kurta/1021175,https://cdn.ezmall.com/0/images/product/139458/01_Radiant_Collection_Pick_Any_1_Gold_Foil_Print_Kurta_367X477.jpg,ALC,"BLUE,PINK",51.00 INR,"XXL,M,S,XL,L",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
